tweet_id,author_id,created_at,text,in_network
699,79,2025-12-08T17:16:01.410614Z,Synthetic tweet 699 by user 79,0
700,45,2025-12-08T14:32:48.410614Z,Synthetic tweet 700 by user 45,0
701,39,2025-12-02T14:15:00.410614Z,Synthetic tweet 701 by user 39,1
702,79,2025-12-06T10:23:53.410614Z,Synthetic tweet 702 by user 79,0
703,80,2025-12-04T15:56:44.410614Z,Synthetic tweet 703 by user 80,0
704,1,2025-12-01T11:55:28.410614Z,Synthetic tweet 704 by user 1,1
705,67,2025-12-06T22:24:49.410614Z,Synthetic tweet 705 by user 67,0
706,1,2025-12-03T03:36:08.410614Z,Synthetic tweet 706 by user 1,1
707,5,2025-12-05T06:51:29.410614Z,Synthetic tweet 707 by user 5,1
708,194,2025-12-01T17:29:14.410614Z,Synthetic tweet 708 by user 194,0
709,179,2025-12-07T21:17:10.410614Z,Synthetic tweet 709 by user 179,0
710,94,2025-12-03T17:26:57.410614Z,Synthetic tweet 710 by user 94,0
711,165,2025-12-09T03:02:07.410614Z,Synthetic tweet 711 by user 165,0
712,86,2025-12-06T17:00:49.410614Z,Synthetic tweet 712 by user 86,0
713,62,2025-12-06T19:29:10.410614Z,Synthetic tweet 713 by user 62,0
714,153,2025-12-07T05:12:37.410614Z,Synthetic tweet 714 by user 153,0
715,35,2025-12-06T18:07:44.410614Z,Synthetic tweet 715 by user 35,1
716,60,2025-12-04T10:15:40.410614Z,Synthetic tweet 716 by user 60,0
717,128,2025-12-05T17:58:41.410614Z,Synthetic tweet 717 by user 128,0
718,42,2025-12-06T09:26:38.410614Z,Synthetic tweet 718 by user 42,0
719,16,2025-12-04T22:16:55.410614Z,Synthetic tweet 719 by user 16,1
720,1,2025-12-06T10:10:27.410614Z,Synthetic tweet 720 by user 1,1
721,31,2025-12-05T16:52:37.410614Z,Synthetic tweet 721 by user 31,1
722,16,2025-12-03T21:36:09.410614Z,Synthetic tweet 722 by user 16,1
723,57,2025-12-01T19:10:46.410614Z,Synthetic tweet 723 by user 57,0
724,1,2025-12-09T10:16:47.410614Z,Synthetic tweet 724 by user 1,1
725,111,2025-12-04T07:58:28.410614Z,Synthetic tweet 725 by user 111,0
726,94,2025-12-05T02:08:44.410614Z,Synthetic tweet 726 by user 94,0
727,29,2025-12-06T22:01:08.410614Z,Synthetic tweet 727 by user 29,1
728,31,2025-12-02T22:25:57.410614Z,Synthetic tweet 728 by user 31,1
729,94,2025-12-07T16:55:17.410614Z,Synthetic tweet 729 by user 94,0
730,28,2025-12-04T22:01:51.410614Z,Synthetic tweet 730 by user 28,1
731,28,2025-12-05T16:55:56.410614Z,Synthetic tweet 731 by user 28,1
732,12,2025-12-02T22:53:02.410614Z,Synthetic tweet 732 by user 12,1
733,35,2025-12-03T18:00:24.410614Z,Synthetic tweet 733 by user 35,1
734,33,2025-12-01T13:44:02.410614Z,Synthetic tweet 734 by user 33,1
735,29,2025-12-08T17:27:41.410614Z,Synthetic tweet 735 by user 29,1
736,4,2025-12-06T19:42:59.410614Z,Synthetic tweet 736 by user 4,1
737,40,2025-12-07T03:21:32.410614Z,Synthetic tweet 737 by user 40,1
738,179,2025-12-07T16:59:56.410614Z,Synthetic tweet 738 by user 179,0
739,78,2025-12-05T04:01:54.410614Z,Synthetic tweet 739 by user 78,0
740,38,2025-12-07T04:55:39.410614Z,Synthetic tweet 740 by user 38,1
741,98,2025-12-06T22:32:40.410614Z,Synthetic tweet 741 by user 98,0
742,129,2025-12-08T03:20:46.410614Z,Synthetic tweet 742 by user 129,0
743,31,2025-12-02T23:42:34.410614Z,Synthetic tweet 743 by user 31,1
744,18,2025-12-07T18:12:04.410614Z,Synthetic tweet 744 by user 18,1
745,23,2025-12-01T18:17:31.410614Z,Synthetic tweet 745 by user 23,1
746,22,2025-12-05T14:13:21.410614Z,Synthetic tweet 746 by user 22,1
747,120,2025-12-06T12:10:00.410614Z,Synthetic tweet 747 by user 120,0
748,32,2025-12-03T10:54:55.410614Z,Synthetic tweet 748 by user 32,1
749,17,2025-12-06T10:09:42.410614Z,Synthetic tweet 749 by user 17,1
750,95,2025-12-06T14:51:09.410614Z,Synthetic tweet 750 by user 95,0
751,58,2025-12-07T06:49:39.410614Z,Synthetic tweet 751 by user 58,0
752,194,2025-12-08T14:53:49.410614Z,Synthetic tweet 752 by user 194,0
753,199,2025-12-07T09:41:49.410614Z,Synthetic tweet 753 by user 199,0
754,95,2025-12-07T02:19:47.410614Z,Synthetic tweet 754 by user 95,0
755,29,2025-12-06T16:55:20.410614Z,Synthetic tweet 755 by user 29,1
756,10,2025-12-02T13:54:39.410614Z,Synthetic tweet 756 by user 10,1
757,71,2025-12-09T01:24:45.410614Z,Synthetic tweet 757 by user 71,0
758,29,2025-12-08T03:50:48.410614Z,Synthetic tweet 758 by user 29,1
759,14,2025-12-01T13:38:59.410614Z,Synthetic tweet 759 by user 14,1
760,11,2025-12-01T18:11:44.410614Z,Synthetic tweet 760 by user 11,1
761,168,2025-12-07T03:44:45.410614Z,Synthetic tweet 761 by user 168,0
762,48,2025-12-02T13:51:24.410614Z,Synthetic tweet 762 by user 48,0
763,125,2025-12-06T14:31:09.410614Z,Synthetic tweet 763 by user 125,0
764,11,2025-12-06T13:02:32.410614Z,Synthetic tweet 764 by user 11,1
765,47,2025-12-05T05:37:34.410614Z,Synthetic tweet 765 by user 47,0
766,108,2025-12-03T19:13:20.410614Z,Synthetic tweet 766 by user 108,0
767,29,2025-12-08T03:21:55.410614Z,Synthetic tweet 767 by user 29,1
768,3,2025-12-02T21:41:54.410614Z,Synthetic tweet 768 by user 3,1
769,34,2025-12-07T07:46:47.410614Z,Synthetic tweet 769 by user 34,1
770,95,2025-12-09T04:21:55.410614Z,Synthetic tweet 770 by user 95,0
771,23,2025-12-03T06:17:14.410614Z,Synthetic tweet 771 by user 23,1
772,122,2025-12-08T05:16:22.410614Z,Synthetic tweet 772 by user 122,0
773,19,2025-12-01T13:21:01.410614Z,Synthetic tweet 773 by user 19,1
774,16,2025-12-08T16:23:02.410614Z,Synthetic tweet 774 by user 16,1
775,36,2025-12-08T08:20:23.410614Z,Synthetic tweet 775 by user 36,1
776,115,2025-12-02T06:59:15.410614Z,Synthetic tweet 776 by user 115,0
777,24,2025-12-08T12:05:41.410614Z,Synthetic tweet 777 by user 24,1
778,179,2025-12-02T16:43:32.410614Z,Synthetic tweet 778 by user 179,0
779,169,2025-12-02T22:14:51.410614Z,Synthetic tweet 779 by user 169,0
780,43,2025-12-08T16:26:33.410614Z,Synthetic tweet 780 by user 43,0
781,121,2025-12-03T03:22:38.410614Z,Synthetic tweet 781 by user 121,0
782,8,2025-12-01T21:51:08.410614Z,Synthetic tweet 782 by user 8,1
783,33,2025-12-03T14:17:10.410614Z,Synthetic tweet 783 by user 33,1
784,177,2025-12-07T20:14:28.410614Z,Synthetic tweet 784 by user 177,0
785,184,2025-12-07T02:27:57.410614Z,Synthetic tweet 785 by user 184,0
786,30,2025-12-02T03:16:02.410614Z,Synthetic tweet 786 by user 30,1
787,39,2025-12-08T01:25:09.410614Z,Synthetic tweet 787 by user 39,1
788,166,2025-12-03T02:20:46.410614Z,Synthetic tweet 788 by user 166,0
789,84,2025-12-06T11:32:01.410614Z,Synthetic tweet 789 by user 84,0
790,141,2025-12-08T14:41:20.410614Z,Synthetic tweet 790 by user 141,0
791,198,2025-12-07T16:48:31.410614Z,Synthetic tweet 791 by user 198,0
792,123,2025-12-08T22:04:42.410614Z,Synthetic tweet 792 by user 123,0
793,88,2025-12-06T00:13:52.410614Z,Synthetic tweet 793 by user 88,0
794,8,2025-12-02T22:32:34.410614Z,Synthetic tweet 794 by user 8,1
795,12,2025-12-08T06:05:50.410614Z,Synthetic tweet 795 by user 12,1
796,159,2025-12-02T12:00:34.410614Z,Synthetic tweet 796 by user 159,0
797,18,2025-12-05T02:13:08.410614Z,Synthetic tweet 797 by user 18,1
798,124,2025-12-02T15:10:25.410614Z,Synthetic tweet 798 by user 124,0
799,27,2025-12-03T13:27:17.410614Z,Synthetic tweet 799 by user 27,1
800,21,2025-12-04T21:15:42.410614Z,Synthetic tweet 800 by user 21,1
801,100,2025-12-05T20:41:15.410614Z,Synthetic tweet 801 by user 100,0
802,25,2025-12-02T05:13:32.410614Z,Synthetic tweet 802 by user 25,1
803,167,2025-12-03T15:22:36.410614Z,Synthetic tweet 803 by user 167,0
804,12,2025-12-02T02:29:34.410614Z,Synthetic tweet 804 by user 12,1
805,3,2025-12-04T14:42:04.410614Z,Synthetic tweet 805 by user 3,1
806,159,2025-12-03T21:14:14.410614Z,Synthetic tweet 806 by user 159,0
807,26,2025-12-07T07:23:49.410614Z,Synthetic tweet 807 by user 26,1
808,90,2025-12-05T19:28:21.410614Z,Synthetic tweet 808 by user 90,0
809,34,2025-12-07T08:04:54.410614Z,Synthetic tweet 809 by user 34,1
810,34,2025-12-05T17:13:28.410614Z,Synthetic tweet 810 by user 34,1
811,26,2025-12-02T23:24:38.410614Z,Synthetic tweet 811 by user 26,1
812,23,2025-12-09T05:52:49.410614Z,Synthetic tweet 812 by user 23,1
813,198,2025-12-02T12:34:52.410614Z,Synthetic tweet 813 by user 198,0
814,105,2025-12-09T08:24:58.410614Z,Synthetic tweet 814 by user 105,0
815,26,2025-12-06T18:33:35.410614Z,Synthetic tweet 815 by user 26,1
816,159,2025-12-03T08:31:25.410614Z,Synthetic tweet 816 by user 159,0
817,78,2025-12-08T02:09:14.410614Z,Synthetic tweet 817 by user 78,0
818,93,2025-12-05T22:13:51.410614Z,Synthetic tweet 818 by user 93,0
819,36,2025-12-07T13:33:31.410614Z,Synthetic tweet 819 by user 36,1
820,28,2025-12-08T21:44:23.410614Z,Synthetic tweet 820 by user 28,1
821,148,2025-12-02T13:22:44.410614Z,Synthetic tweet 821 by user 148,0
822,127,2025-12-04T13:58:46.410614Z,Synthetic tweet 822 by user 127,0
823,48,2025-12-09T05:21:04.410614Z,Synthetic tweet 823 by user 48,0
824,22,2025-12-01T19:45:01.410614Z,Synthetic tweet 824 by user 22,1
825,35,2025-12-09T04:23:19.410614Z,Synthetic tweet 825 by user 35,1
826,80,2025-12-05T04:38:32.410614Z,Synthetic tweet 826 by user 80,0
827,33,2025-12-08T13:54:18.410614Z,Synthetic tweet 827 by user 33,1
828,163,2025-12-05T13:20:03.410614Z,Synthetic tweet 828 by user 163,0
829,121,2025-12-07T10:25:11.410614Z,Synthetic tweet 829 by user 121,0
830,51,2025-12-04T03:01:18.410614Z,Synthetic tweet 830 by user 51,0
831,75,2025-12-09T06:00:01.410614Z,Synthetic tweet 831 by user 75,0
832,86,2025-12-08T01:41:10.410614Z,Synthetic tweet 832 by user 86,0
833,45,2025-12-02T22:52:32.410614Z,Synthetic tweet 833 by user 45,0
834,129,2025-12-02T20:58:14.410614Z,Synthetic tweet 834 by user 129,0
835,186,2025-12-05T16:52:56.410614Z,Synthetic tweet 835 by user 186,0
836,18,2025-12-09T09:14:04.410614Z,Synthetic tweet 836 by user 18,1
837,34,2025-12-07T15:43:21.410614Z,Synthetic tweet 837 by user 34,1
838,35,2025-12-04T15:22:33.410614Z,Synthetic tweet 838 by user 35,1
839,30,2025-12-03T23:04:53.410614Z,Synthetic tweet 839 by user 30,1
840,84,2025-12-05T03:29:36.410614Z,Synthetic tweet 840 by user 84,0
841,46,2025-12-05T19:10:31.410614Z,Synthetic tweet 841 by user 46,0
842,22,2025-12-02T14:48:03.410614Z,Synthetic tweet 842 by user 22,1
843,196,2025-12-09T02:13:34.410614Z,Synthetic tweet 843 by user 196,0
844,25,2025-12-06T20:54:34.410614Z,Synthetic tweet 844 by user 25,1
845,22,2025-12-07T15:23:37.410614Z,Synthetic tweet 845 by user 22,1
846,103,2025-12-07T17:24:46.410614Z,Synthetic tweet 846 by user 103,0
847,10,2025-12-04T23:21:17.410614Z,Synthetic tweet 847 by user 10,1
848,108,2025-12-07T17:02:40.410614Z,Synthetic tweet 848 by user 108,0
849,191,2025-12-04T16:08:53.410614Z,Synthetic tweet 849 by user 191,0
850,15,2025-12-04T19:36:43.410614Z,Synthetic tweet 850 by user 15,1
851,107,2025-12-02T15:13:42.410614Z,Synthetic tweet 851 by user 107,0
852,194,2025-12-02T02:52:31.410614Z,Synthetic tweet 852 by user 194,0
853,67,2025-12-03T19:01:35.410614Z,Synthetic tweet 853 by user 67,0
854,173,2025-12-01T14:22:01.410614Z,Synthetic tweet 854 by user 173,0
855,55,2025-12-08T18:11:05.410614Z,Synthetic tweet 855 by user 55,0
856,4,2025-12-08T02:20:45.410614Z,Synthetic tweet 856 by user 4,1
857,163,2025-12-07T21:48:00.410614Z,Synthetic tweet 857 by user 163,0
858,13,2025-12-06T03:21:40.410614Z,Synthetic tweet 858 by user 13,1
859,32,2025-12-03T20:43:00.410614Z,Synthetic tweet 859 by user 32,1
860,10,2025-12-03T16:55:38.410614Z,Synthetic tweet 860 by user 10,1
861,116,2025-12-09T02:08:40.410614Z,Synthetic tweet 861 by user 116,0
862,139,2025-12-06T01:16:22.410614Z,Synthetic tweet 862 by user 139,0
863,143,2025-12-07T21:12:29.410614Z,Synthetic tweet 863 by user 143,0
864,31,2025-12-04T08:57:52.410614Z,Synthetic tweet 864 by user 31,1
865,110,2025-12-06T18:22:54.410614Z,Synthetic tweet 865 by user 110,0
866,107,2025-12-03T22:51:39.410614Z,Synthetic tweet 866 by user 107,0
867,184,2025-12-05T14:50:40.410614Z,Synthetic tweet 867 by user 184,0
868,35,2025-12-05T05:04:40.410614Z,Synthetic tweet 868 by user 35,1
869,121,2025-12-05T17:33:53.410614Z,Synthetic tweet 869 by user 121,0
870,173,2025-12-06T03:10:54.410614Z,Synthetic tweet 870 by user 173,0
871,37,2025-12-06T02:04:10.410614Z,Synthetic tweet 871 by user 37,1
872,48,2025-12-06T03:23:15.410614Z,Synthetic tweet 872 by user 48,0
873,10,2025-12-06T02:38:29.410614Z,Synthetic tweet 873 by user 10,1
874,111,2025-12-04T06:03:11.410614Z,Synthetic tweet 874 by user 111,0
875,22,2025-12-08T07:22:05.410614Z,Synthetic tweet 875 by user 22,1
876,111,2025-12-07T17:47:43.410614Z,Synthetic tweet 876 by user 111,0
877,5,2025-12-08T16:01:05.410614Z,Synthetic tweet 877 by user 5,1
878,176,2025-12-08T18:10:23.410614Z,Synthetic tweet 878 by user 176,0
879,90,2025-12-03T13:08:05.410614Z,Synthetic tweet 879 by user 90,0
880,13,2025-12-03T17:48:25.410614Z,Synthetic tweet 880 by user 13,1
881,21,2025-12-04T17:51:47.410614Z,Synthetic tweet 881 by user 21,1
882,40,2025-12-06T17:07:22.410614Z,Synthetic tweet 882 by user 40,1
883,45,2025-12-04T21:14:47.410614Z,Synthetic tweet 883 by user 45,0
884,29,2025-12-05T14:44:13.410614Z,Synthetic tweet 884 by user 29,1
885,17,2025-12-07T09:45:40.410614Z,Synthetic tweet 885 by user 17,1
886,171,2025-12-02T18:19:03.410614Z,Synthetic tweet 886 by user 171,0
887,100,2025-12-08T17:26:17.410614Z,Synthetic tweet 887 by user 100,0
888,128,2025-12-03T21:23:52.410614Z,Synthetic tweet 888 by user 128,0
889,173,2025-12-06T19:05:12.410614Z,Synthetic tweet 889 by user 173,0
890,187,2025-12-07T16:51:55.410614Z,Synthetic tweet 890 by user 187,0
891,7,2025-12-02T00:14:24.410614Z,Synthetic tweet 891 by user 7,1
892,38,2025-12-09T11:18:08.410614Z,Synthetic tweet 892 by user 38,1
893,13,2025-12-05T21:55:05.410614Z,Synthetic tweet 893 by user 13,1
894,178,2025-12-07T23:53:02.410614Z,Synthetic tweet 894 by user 178,0
895,76,2025-12-03T13:25:19.410614Z,Synthetic tweet 895 by user 76,0
896,153,2025-12-05T04:55:07.410614Z,Synthetic tweet 896 by user 153,0
897,40,2025-12-05T03:05:55.410614Z,Synthetic tweet 897 by user 40,1
898,103,2025-12-04T18:34:17.410614Z,Synthetic tweet 898 by user 103,0
899,43,2025-12-03T22:24:35.410614Z,Synthetic tweet 899 by user 43,0
900,81,2025-12-06T17:34:23.410614Z,Synthetic tweet 900 by user 81,0
901,19,2025-12-03T04:04:03.410614Z,Synthetic tweet 901 by user 19,1
902,130,2025-12-02T22:10:38.410614Z,Synthetic tweet 902 by user 130,0
903,5,2025-12-03T21:08:51.410614Z,Synthetic tweet 903 by user 5,1
904,102,2025-12-04T19:19:20.410614Z,Synthetic tweet 904 by user 102,0
905,51,2025-12-06T14:55:42.410614Z,Synthetic tweet 905 by user 51,0
906,22,2025-12-06T14:45:54.410614Z,Synthetic tweet 906 by user 22,1
907,183,2025-12-06T08:05:47.410614Z,Synthetic tweet 907 by user 183,0
908,17,2025-12-05T03:08:50.410614Z,Synthetic tweet 908 by user 17,1
909,6,2025-12-02T21:51:54.410614Z,Synthetic tweet 909 by user 6,1
910,142,2025-12-06T06:25:21.410614Z,Synthetic tweet 910 by user 142,0
911,142,2025-12-06T18:30:42.410614Z,Synthetic tweet 911 by user 142,0
912,25,2025-12-09T05:18:09.410614Z,Synthetic tweet 912 by user 25,1
913,17,2025-12-02T17:32:34.410614Z,Synthetic tweet 913 by user 17,1
914,5,2025-12-06T12:46:17.410614Z,Synthetic tweet 914 by user 5,1
915,13,2025-12-03T18:00:55.410614Z,Synthetic tweet 915 by user 13,1
916,33,2025-12-05T02:35:42.410614Z,Synthetic tweet 916 by user 33,1
917,3,2025-12-08T21:13:38.410614Z,Synthetic tweet 917 by user 3,1
918,136,2025-12-08T05:47:08.410614Z,Synthetic tweet 918 by user 136,0
919,31,2025-12-09T03:53:16.410614Z,Synthetic tweet 919 by user 31,1
920,79,2025-12-04T18:22:57.410614Z,Synthetic tweet 920 by user 79,0
921,105,2025-12-07T19:21:14.410614Z,Synthetic tweet 921 by user 105,0
922,34,2025-12-04T02:16:29.410614Z,Synthetic tweet 922 by user 34,1
923,11,2025-12-03T22:36:51.410614Z,Synthetic tweet 923 by user 11,1
924,22,2025-12-04T23:12:10.410614Z,Synthetic tweet 924 by user 22,1
925,199,2025-12-08T20:44:27.410614Z,Synthetic tweet 925 by user 199,0
926,9,2025-12-07T22:56:59.410614Z,Synthetic tweet 926 by user 9,1
927,97,2025-12-05T14:43:48.410614Z,Synthetic tweet 927 by user 97,0
928,26,2025-12-07T01:22:13.410614Z,Synthetic tweet 928 by user 26,1
929,35,2025-12-03T23:53:47.410614Z,Synthetic tweet 929 by user 35,1
930,32,2025-12-01T19:27:37.410614Z,Synthetic tweet 930 by user 32,1
931,18,2025-12-07T21:51:30.410614Z,Synthetic tweet 931 by user 18,1
932,38,2025-12-04T18:50:53.410614Z,Synthetic tweet 932 by user 38,1
933,39,2025-12-07T05:37:53.410614Z,Synthetic tweet 933 by user 39,1
934,5,2025-12-03T20:22:29.410614Z,Synthetic tweet 934 by user 5,1
935,113,2025-12-03T09:08:06.410614Z,Synthetic tweet 935 by user 113,0
936,75,2025-12-08T05:50:04.410614Z,Synthetic tweet 936 by user 75,0
937,177,2025-12-04T03:25:25.410614Z,Synthetic tweet 937 by user 177,0
938,73,2025-12-04T00:11:44.410614Z,Synthetic tweet 938 by user 73,0
939,9,2025-12-05T01:59:39.410614Z,Synthetic tweet 939 by user 9,1
940,145,2025-12-03T01:51:24.410614Z,Synthetic tweet 940 by user 145,0
941,36,2025-12-01T22:30:37.410614Z,Synthetic tweet 941 by user 36,1
942,7,2025-12-01T20:39:35.410614Z,Synthetic tweet 942 by user 7,1
943,14,2025-12-07T05:02:15.410614Z,Synthetic tweet 943 by user 14,1
944,81,2025-12-09T07:10:48.410614Z,Synthetic tweet 944 by user 81,0
945,63,2025-12-06T02:34:14.410614Z,Synthetic tweet 945 by user 63,0
946,46,2025-12-08T04:03:57.410614Z,Synthetic tweet 946 by user 46,0
947,93,2025-12-06T21:16:36.410614Z,Synthetic tweet 947 by user 93,0
948,9,2025-12-08T08:15:13.410614Z,Synthetic tweet 948 by user 9,1
949,111,2025-12-07T18:30:16.410614Z,Synthetic tweet 949 by user 111,0
950,16,2025-12-09T10:46:22.410614Z,Synthetic tweet 950 by user 16,1
951,187,2025-12-02T16:39:18.410614Z,Synthetic tweet 951 by user 187,0
952,28,2025-12-08T07:56:55.410614Z,Synthetic tweet 952 by user 28,1
953,113,2025-12-04T13:13:42.410614Z,Synthetic tweet 953 by user 113,0
954,195,2025-12-07T08:39:47.410614Z,Synthetic tweet 954 by user 195,0
955,20,2025-12-03T00:28:08.410614Z,Synthetic tweet 955 by user 20,1
956,22,2025-12-06T02:43:31.410614Z,Synthetic tweet 956 by user 22,1
957,7,2025-12-04T19:35:52.410614Z,Synthetic tweet 957 by user 7,1
958,134,2025-12-07T06:57:11.410614Z,Synthetic tweet 958 by user 134,0
959,31,2025-12-07T10:41:33.410614Z,Synthetic tweet 959 by user 31,1
960,27,2025-12-08T22:44:26.410614Z,Synthetic tweet 960 by user 27,1
961,100,2025-12-03T18:23:47.410614Z,Synthetic tweet 961 by user 100,0
962,99,2025-12-01T16:03:02.410614Z,Synthetic tweet 962 by user 99,0
963,25,2025-12-04T15:45:39.410614Z,Synthetic tweet 963 by user 25,1
964,12,2025-12-02T06:48:48.410614Z,Synthetic tweet 964 by user 12,1
965,24,2025-12-06T14:13:16.410614Z,Synthetic tweet 965 by user 24,1
966,11,2025-12-01T12:45:25.410614Z,Synthetic tweet 966 by user 11,1
967,99,2025-12-02T16:40:27.410614Z,Synthetic tweet 967 by user 99,0
968,7,2025-12-04T23:05:33.410614Z,Synthetic tweet 968 by user 7,1
969,19,2025-12-01T16:05:02.410614Z,Synthetic tweet 969 by user 19,1
970,23,2025-12-06T08:28:19.410614Z,Synthetic tweet 970 by user 23,1
971,179,2025-12-02T00:31:25.410614Z,Synthetic tweet 971 by user 179,0
972,35,2025-12-03T20:43:29.410614Z,Synthetic tweet 972 by user 35,1
973,9,2025-12-05T06:03:47.410614Z,Synthetic tweet 973 by user 9,1
974,21,2025-12-05T11:20:54.410614Z,Synthetic tweet 974 by user 21,1
975,4,2025-12-08T16:40:45.410614Z,Synthetic tweet 975 by user 4,1
976,19,2025-12-06T23:12:44.410614Z,Synthetic tweet 976 by user 19,1
977,3,2025-12-04T18:38:59.410614Z,Synthetic tweet 977 by user 3,1
978,4,2025-12-08T17:49:19.410614Z,Synthetic tweet 978 by user 4,1
979,143,2025-12-02T00:49:27.410614Z,Synthetic tweet 979 by user 143,0
980,131,2025-12-08T20:03:39.410614Z,Synthetic tweet 980 by user 131,0
981,155,2025-12-04T13:59:47.410614Z,Synthetic tweet 981 by user 155,0
982,142,2025-12-06T11:28:11.410614Z,Synthetic tweet 982 by user 142,0
983,37,2025-12-04T04:52:01.410614Z,Synthetic tweet 983 by user 37,1
984,20,2025-12-02T15:19:25.410614Z,Synthetic tweet 984 by user 20,1
985,147,2025-12-02T21:21:37.410614Z,Synthetic tweet 985 by user 147,0
986,161,2025-12-06T05:47:17.410614Z,Synthetic tweet 986 by user 161,0
987,22,2025-12-02T21:57:25.410614Z,Synthetic tweet 987 by user 22,1
988,4,2025-12-06T02:09:28.410614Z,Synthetic tweet 988 by user 4,1
989,33,2025-12-07T20:21:34.410614Z,Synthetic tweet 989 by user 33,1
990,21,2025-12-05T16:55:24.410614Z,Synthetic tweet 990 by user 21,1
991,30,2025-12-05T01:22:04.410614Z,Synthetic tweet 991 by user 30,1
992,36,2025-12-04T20:41:57.410614Z,Synthetic tweet 992 by user 36,1
993,178,2025-12-06T09:14:24.410614Z,Synthetic tweet 993 by user 178,0
994,72,2025-12-07T06:45:30.410614Z,Synthetic tweet 994 by user 72,0
995,28,2025-12-05T07:42:53.410614Z,Synthetic tweet 995 by user 28,1
996,66,2025-12-01T13:14:30.410614Z,Synthetic tweet 996 by user 66,0
997,86,2025-12-02T01:49:28.410614Z,Synthetic tweet 997 by user 86,0
998,19,2025-12-02T04:53:44.410614Z,Synthetic tweet 998 by user 19,1
999,173,2025-12-04T11:01:35.410614Z,Synthetic tweet 999 by user 173,0
1000,76,2025-12-07T09:55:32.410614Z,Synthetic tweet 1000 by user 76,0
1001,112,2025-12-09T04:57:46.410614Z,Synthetic tweet 1001 by user 112,0
1002,27,2025-12-08T01:27:40.410614Z,Synthetic tweet 1002 by user 27,1
1003,102,2025-12-05T07:10:48.410614Z,Synthetic tweet 1003 by user 102,0
1004,28,2025-12-02T11:26:02.410614Z,Synthetic tweet 1004 by user 28,1
1005,55,2025-12-06T08:26:55.410614Z,Synthetic tweet 1005 by user 55,0
1006,158,2025-12-07T11:11:47.410614Z,Synthetic tweet 1006 by user 158,0
1007,126,2025-12-02T03:49:30.410614Z,Synthetic tweet 1007 by user 126,0
1008,127,2025-12-03T20:25:55.410614Z,Synthetic tweet 1008 by user 127,0
1009,13,2025-12-04T17:35:12.410614Z,Synthetic tweet 1009 by user 13,1
1010,10,2025-12-03T18:51:01.410614Z,Synthetic tweet 1010 by user 10,1
1011,13,2025-12-08T23:42:31.410614Z,Synthetic tweet 1011 by user 13,1
1012,162,2025-12-08T06:24:49.410614Z,Synthetic tweet 1012 by user 162,0
1013,135,2025-12-09T02:01:46.410614Z,Synthetic tweet 1013 by user 135,0
1014,188,2025-12-03T09:08:01.410614Z,Synthetic tweet 1014 by user 188,0
1015,6,2025-12-02T05:07:14.410614Z,Synthetic tweet 1015 by user 6,1
1016,14,2025-12-06T02:37:39.410614Z,Synthetic tweet 1016 by user 14,1
1017,25,2025-12-03T11:16:24.410614Z,Synthetic tweet 1017 by user 25,1
1018,3,2025-12-08T02:40:06.410614Z,Synthetic tweet 1018 by user 3,1
1019,135,2025-12-02T19:36:18.410614Z,Synthetic tweet 1019 by user 135,0
1020,139,2025-12-06T10:30:45.410614Z,Synthetic tweet 1020 by user 139,0
1021,21,2025-12-05T18:57:15.410614Z,Synthetic tweet 1021 by user 21,1
1022,29,2025-12-07T16:45:31.410614Z,Synthetic tweet 1022 by user 29,1
1023,27,2025-12-05T18:31:03.410614Z,Synthetic tweet 1023 by user 27,1
1024,104,2025-12-03T00:22:09.410614Z,Synthetic tweet 1024 by user 104,0
1025,17,2025-12-04T05:57:28.410614Z,Synthetic tweet 1025 by user 17,1
1026,8,2025-12-08T15:43:23.410614Z,Synthetic tweet 1026 by user 8,1
1027,56,2025-12-08T02:30:35.410614Z,Synthetic tweet 1027 by user 56,0
1028,94,2025-12-01T12:29:05.410614Z,Synthetic tweet 1028 by user 94,0
1029,20,2025-12-05T04:29:50.410614Z,Synthetic tweet 1029 by user 20,1
1030,168,2025-12-04T09:50:10.410614Z,Synthetic tweet 1030 by user 168,0
1031,21,2025-12-06T07:37:16.410614Z,Synthetic tweet 1031 by user 21,1
1032,103,2025-12-05T12:41:21.410614Z,Synthetic tweet 1032 by user 103,0
1033,47,2025-12-02T23:55:03.410614Z,Synthetic tweet 1033 by user 47,0
1034,20,2025-12-09T05:38:21.410614Z,Synthetic tweet 1034 by user 20,1
1035,31,2025-12-04T14:26:40.410614Z,Synthetic tweet 1035 by user 31,1
1036,7,2025-12-07T21:19:18.410614Z,Synthetic tweet 1036 by user 7,1
1037,163,2025-12-06T11:24:27.410614Z,Synthetic tweet 1037 by user 163,0
1038,25,2025-12-08T14:34:35.410614Z,Synthetic tweet 1038 by user 25,1
1039,39,2025-12-01T14:01:31.410614Z,Synthetic tweet 1039 by user 39,1
1040,137,2025-12-06T22:12:38.410614Z,Synthetic tweet 1040 by user 137,0
1041,15,2025-12-08T02:40:37.410614Z,Synthetic tweet 1041 by user 15,1
1042,173,2025-12-06T17:31:52.410614Z,Synthetic tweet 1042 by user 173,0
1043,28,2025-12-07T13:12:30.410614Z,Synthetic tweet 1043 by user 28,1
1044,8,2025-12-03T12:58:20.410614Z,Synthetic tweet 1044 by user 8,1
1045,133,2025-12-09T09:33:23.410614Z,Synthetic tweet 1045 by user 133,0
