tweet_id,user_id,engagement,timestamp
510,20,reply,2025-12-03T10:54:05.410614Z
511,94,reply,2025-12-02T15:37:58.410614Z
511,5,reply,2025-12-06T05:51:25.410614Z
512,51,retweet,2025-12-08T10:36:29.410614Z
512,82,like,2025-12-01T19:00:50.410614Z
512,33,like,2025-12-02T02:55:33.410614Z
513,84,like,2025-12-02T09:11:23.410614Z
513,40,like,2025-12-08T20:56:17.410614Z
514,66,reply,2025-12-07T13:38:00.410614Z
515,74,retweet,2025-12-08T22:30:09.410614Z
517,184,like,2025-12-03T20:41:59.410614Z
518,84,retweet,2025-12-02T02:49:20.410614Z
518,164,retweet,2025-12-04T00:58:53.410614Z
518,177,reply,2025-12-01T23:41:37.410614Z
518,18,retweet,2025-12-04T15:02:38.410614Z
519,94,retweet,2025-12-06T15:03:56.410614Z
519,144,reply,2025-12-04T18:25:41.410614Z
519,92,reply,2025-12-02T00:59:47.410614Z
519,182,like,2025-12-07T06:23:52.410614Z
519,74,reply,2025-12-04T21:44:36.410614Z
520,3,retweet,2025-12-02T18:22:00.410614Z
520,66,reply,2025-12-06T23:12:01.410614Z
523,38,reply,2025-12-07T12:04:01.410614Z
523,71,like,2025-12-03T17:34:20.410614Z
523,155,retweet,2025-12-08T16:39:00.410614Z
524,84,like,2025-12-04T15:35:17.410614Z
524,129,reply,2025-12-08T09:41:41.410614Z
525,166,reply,2025-12-02T05:16:21.410614Z
525,62,like,2025-12-04T15:38:09.410614Z
525,58,retweet,2025-12-08T04:48:52.410614Z
525,176,reply,2025-12-08T06:54:24.410614Z
526,118,reply,2025-12-09T00:07:24.410614Z
526,25,reply,2025-12-08T04:34:52.410614Z
527,153,retweet,2025-12-04T15:00:14.410614Z
528,164,reply,2025-12-02T11:42:53.410614Z
528,49,retweet,2025-12-02T13:50:17.410614Z
528,150,retweet,2025-12-01T12:45:14.410614Z
529,136,like,2025-12-04T01:42:35.410614Z
530,46,like,2025-12-03T17:10:50.410614Z
530,124,retweet,2025-12-02T05:47:36.410614Z
531,87,reply,2025-12-07T04:41:03.410614Z
531,163,like,2025-12-06T03:58:11.410614Z
532,156,reply,2025-12-06T23:56:41.410614Z
532,53,like,2025-12-05T21:18:22.410614Z
532,146,like,2025-12-06T13:31:07.410614Z
534,77,retweet,2025-12-07T00:34:59.410614Z
535,100,retweet,2025-12-08T20:50:57.410614Z
535,195,retweet,2025-12-06T19:05:52.410614Z
535,106,retweet,2025-12-09T04:22:13.410614Z
535,1,like,2025-12-05T00:59:58.410614Z
536,189,reply,2025-12-02T01:45:29.410614Z
536,51,like,2025-12-08T02:52:49.410614Z
536,55,like,2025-12-03T18:16:05.410614Z
536,158,reply,2025-12-02T10:03:28.410614Z
537,155,retweet,2025-12-09T08:02:22.410614Z
537,150,like,2025-12-04T01:40:56.410614Z
539,150,retweet,2025-12-05T15:16:36.410614Z
540,135,reply,2025-12-09T06:37:06.410614Z
540,74,like,2025-12-03T22:34:50.410614Z
541,117,like,2025-12-05T02:26:07.410614Z
541,92,reply,2025-12-09T06:37:32.410614Z
541,85,like,2025-12-02T20:10:26.410614Z
542,131,retweet,2025-12-08T17:22:29.410614Z
542,95,retweet,2025-12-02T01:26:30.410614Z
542,4,reply,2025-12-03T12:38:09.410614Z
542,144,like,2025-12-07T15:09:02.410614Z
543,22,like,2025-12-07T20:02:32.410614Z
543,146,retweet,2025-12-01T19:18:06.410614Z
543,119,reply,2025-12-06T12:03:03.410614Z
543,156,retweet,2025-12-08T05:07:05.410614Z
543,166,reply,2025-12-03T19:12:05.410614Z
544,147,reply,2025-12-03T11:02:44.410614Z
544,75,like,2025-12-05T23:59:42.410614Z
544,1,retweet,2025-12-07T02:18:29.410614Z
545,51,reply,2025-12-03T14:43:48.410614Z
545,197,like,2025-12-06T06:20:02.410614Z
546,199,retweet,2025-12-07T23:48:37.410614Z
546,32,retweet,2025-12-05T11:46:10.410614Z
546,138,like,2025-12-06T00:42:12.410614Z
547,6,retweet,2025-12-07T22:04:31.410614Z
547,35,like,2025-12-02T04:08:18.410614Z
548,31,like,2025-12-06T17:17:03.410614Z
549,125,reply,2025-12-04T00:11:43.410614Z
549,189,retweet,2025-12-06T04:04:29.410614Z
550,116,retweet,2025-12-02T21:09:28.410614Z
550,4,like,2025-12-03T22:36:40.410614Z
550,1,retweet,2025-12-07T19:55:33.410614Z
551,99,retweet,2025-12-09T01:43:50.410614Z
552,2,reply,2025-12-07T06:37:39.410614Z
552,32,reply,2025-12-02T10:18:47.410614Z
553,106,retweet,2025-12-07T05:22:27.410614Z
553,40,reply,2025-12-07T05:07:13.410614Z
554,103,retweet,2025-12-04T10:41:45.410614Z
554,160,like,2025-12-04T10:41:42.410614Z
554,95,retweet,2025-12-09T06:28:38.410614Z
555,40,like,2025-12-07T20:26:43.410614Z
555,25,like,2025-12-07T18:24:48.410614Z
555,3,retweet,2025-12-02T16:11:28.410614Z
555,89,retweet,2025-12-06T13:46:06.410614Z
556,82,retweet,2025-12-07T18:20:13.410614Z
556,168,retweet,2025-12-06T07:09:04.410614Z
556,138,like,2025-12-07T06:32:27.410614Z
557,26,retweet,2025-12-07T00:46:11.410614Z
557,63,retweet,2025-12-01T14:13:22.410614Z
557,57,reply,2025-12-05T06:56:14.410614Z
558,191,like,2025-12-06T05:06:00.410614Z
558,98,like,2025-12-06T12:37:35.410614Z
558,161,like,2025-12-06T05:50:19.410614Z
559,147,retweet,2025-12-04T15:51:28.410614Z
559,103,retweet,2025-12-08T01:33:48.410614Z
559,115,reply,2025-12-03T23:27:13.410614Z
559,54,like,2025-12-04T23:19:04.410614Z
561,139,like,2025-12-08T03:27:48.410614Z
562,88,retweet,2025-12-02T15:35:16.410614Z
562,78,like,2025-12-06T21:15:29.410614Z
563,198,like,2025-12-03T16:35:49.410614Z
563,4,reply,2025-12-06T15:14:19.410614Z
564,135,like,2025-12-08T05:42:07.410614Z
564,42,reply,2025-12-06T06:11:48.410614Z
564,95,reply,2025-12-03T04:22:15.410614Z
566,0,retweet,2025-12-05T04:07:56.410614Z
566,19,reply,2025-12-08T09:34:35.410614Z
567,62,reply,2025-12-02T21:29:48.410614Z
567,100,reply,2025-12-06T02:40:57.410614Z
567,40,retweet,2025-12-08T03:29:35.410614Z
568,172,like,2025-12-02T06:32:52.410614Z
568,38,reply,2025-12-04T23:48:35.410614Z
569,120,retweet,2025-12-07T16:01:34.410614Z
569,59,reply,2025-12-02T06:08:15.410614Z
569,169,like,2025-12-04T01:49:32.410614Z
569,112,like,2025-12-03T02:25:55.410614Z
570,124,like,2025-12-08T08:30:28.410614Z
570,194,reply,2025-12-04T02:56:51.410614Z
570,74,reply,2025-12-01T19:59:12.410614Z
573,126,retweet,2025-12-05T07:56:51.410614Z
573,56,reply,2025-12-01T15:19:09.410614Z
573,151,reply,2025-12-02T13:38:46.410614Z
574,164,like,2025-12-08T03:02:42.410614Z
574,25,retweet,2025-12-02T21:23:49.410614Z
574,147,reply,2025-12-08T23:05:16.410614Z
575,102,reply,2025-12-03T10:47:57.410614Z
576,105,reply,2025-12-02T02:30:09.410614Z
576,7,retweet,2025-12-03T22:54:11.410614Z
577,162,like,2025-12-05T15:23:57.410614Z
577,67,reply,2025-12-03T21:07:16.410614Z
578,90,reply,2025-12-06T00:12:29.410614Z
578,157,retweet,2025-12-08T08:26:24.410614Z
578,137,reply,2025-12-03T00:20:22.410614Z
579,124,retweet,2025-12-03T19:47:38.410614Z
580,148,reply,2025-12-04T15:20:48.410614Z
580,79,reply,2025-12-06T21:14:35.410614Z
581,169,retweet,2025-12-06T23:20:52.410614Z
581,103,reply,2025-12-03T21:17:14.410614Z
582,75,reply,2025-12-07T23:56:32.410614Z
583,70,like,2025-12-06T02:47:59.410614Z
583,6,like,2025-12-01T12:08:37.410614Z
583,126,like,2025-12-07T11:16:50.410614Z
584,142,like,2025-12-03T04:57:31.410614Z
584,141,reply,2025-12-02T12:53:42.410614Z
584,145,reply,2025-12-03T02:12:43.410614Z
587,32,reply,2025-12-01T16:14:27.410614Z
587,24,retweet,2025-12-07T13:44:18.410614Z
587,129,like,2025-12-03T12:15:01.410614Z
588,117,reply,2025-12-01T17:37:57.410614Z
589,166,retweet,2025-12-02T06:20:55.410614Z
589,14,like,2025-12-04T09:21:04.410614Z
590,153,reply,2025-12-06T21:18:21.410614Z
590,125,like,2025-12-02T00:27:08.410614Z
590,110,reply,2025-12-04T23:41:54.410614Z
591,174,like,2025-12-08T22:41:08.410614Z
591,150,reply,2025-12-08T09:08:50.410614Z
591,80,reply,2025-12-07T16:26:39.410614Z
592,45,like,2025-12-02T07:22:54.410614Z
592,46,retweet,2025-12-08T08:18:16.410614Z
594,181,retweet,2025-12-02T08:25:45.410614Z
594,110,like,2025-12-04T21:07:02.410614Z
595,24,reply,2025-12-08T15:26:54.410614Z
595,134,like,2025-12-04T08:15:21.410614Z
595,65,like,2025-12-08T16:28:05.410614Z
595,5,like,2025-12-08T23:49:55.410614Z
596,44,like,2025-12-02T05:06:50.410614Z
597,95,like,2025-12-02T05:16:13.410614Z
597,146,reply,2025-12-06T19:31:37.410614Z
598,79,retweet,2025-12-06T14:14:51.410614Z
598,74,reply,2025-12-07T08:06:07.410614Z
598,27,retweet,2025-12-05T13:45:35.410614Z
599,99,reply,2025-12-07T23:24:50.410614Z
599,114,like,2025-12-04T06:35:06.410614Z
599,29,like,2025-12-02T04:52:31.410614Z
600,168,reply,2025-12-07T16:48:21.410614Z
600,181,like,2025-12-03T16:31:58.410614Z
600,193,reply,2025-12-02T15:50:22.410614Z
601,160,retweet,2025-12-03T08:43:59.410614Z
601,109,retweet,2025-12-08T17:50:50.410614Z
601,103,like,2025-12-03T15:17:53.410614Z
602,175,like,2025-12-06T08:29:08.410614Z
602,178,retweet,2025-12-06T12:23:49.410614Z
602,14,retweet,2025-12-08T16:16:47.410614Z
602,135,like,2025-12-09T00:42:10.410614Z
604,11,retweet,2025-12-07T03:39:56.410614Z
604,54,reply,2025-12-04T09:04:34.410614Z
604,25,reply,2025-12-05T17:42:01.410614Z
605,176,like,2025-12-05T23:41:25.410614Z
605,29,like,2025-12-03T03:25:04.410614Z
605,74,retweet,2025-12-03T10:06:11.410614Z
606,174,reply,2025-12-05T04:16:24.410614Z
606,146,reply,2025-12-04T20:50:02.410614Z
606,181,reply,2025-12-08T20:35:26.410614Z
607,64,like,2025-12-03T10:12:39.410614Z
607,153,reply,2025-12-02T07:02:24.410614Z
608,125,like,2025-12-04T05:38:20.410614Z
608,17,reply,2025-12-04T21:14:04.410614Z
610,51,like,2025-12-01T18:17:58.410614Z
610,32,like,2025-12-08T03:24:29.410614Z
610,132,like,2025-12-03T05:00:58.410614Z
611,189,like,2025-12-06T04:04:16.410614Z
611,36,reply,2025-12-04T10:08:22.410614Z
611,113,reply,2025-12-09T06:10:21.410614Z
611,152,retweet,2025-12-05T05:20:31.410614Z
612,74,like,2025-12-06T05:02:05.410614Z
612,129,reply,2025-12-05T23:30:12.410614Z
613,135,like,2025-12-06T15:48:45.410614Z
613,73,retweet,2025-12-09T07:40:41.410614Z
613,142,reply,2025-12-07T20:48:28.410614Z
614,9,reply,2025-12-06T11:31:04.410614Z
614,36,retweet,2025-12-08T15:14:42.410614Z
614,26,like,2025-12-02T15:05:26.410614Z
615,166,reply,2025-12-03T01:26:54.410614Z
615,121,reply,2025-12-02T19:21:38.410614Z
615,146,reply,2025-12-05T17:52:19.410614Z
616,39,reply,2025-12-04T03:34:58.410614Z
616,116,like,2025-12-04T12:32:12.410614Z
617,189,retweet,2025-12-07T10:11:00.410614Z
617,5,retweet,2025-12-02T16:01:02.410614Z
617,110,like,2025-12-03T07:10:50.410614Z
618,187,retweet,2025-12-01T22:29:45.410614Z
618,115,retweet,2025-12-03T21:12:35.410614Z
618,113,like,2025-12-06T02:46:33.410614Z
619,158,reply,2025-12-02T22:05:10.410614Z
619,93,reply,2025-12-05T03:57:32.410614Z
619,118,retweet,2025-12-06T18:36:43.410614Z
620,159,retweet,2025-12-09T04:28:20.410614Z
621,46,like,2025-12-05T21:40:48.410614Z
621,113,reply,2025-12-07T01:46:53.410614Z
622,50,like,2025-12-03T00:12:34.410614Z
623,195,reply,2025-12-09T08:11:55.410614Z
624,23,like,2025-12-07T03:58:38.410614Z
624,80,retweet,2025-12-07T22:31:06.410614Z
624,91,reply,2025-12-03T14:29:24.410614Z
625,143,retweet,2025-12-07T16:21:07.410614Z
625,40,reply,2025-12-03T05:58:11.410614Z
625,38,reply,2025-12-02T01:29:36.410614Z
625,41,reply,2025-12-06T07:36:19.410614Z
626,97,like,2025-12-08T14:23:26.410614Z
626,121,reply,2025-12-03T19:40:43.410614Z
626,122,reply,2025-12-06T19:26:45.410614Z
628,100,like,2025-12-05T12:38:29.410614Z
628,38,retweet,2025-12-05T08:42:29.410614Z
629,43,like,2025-12-04T16:47:03.410614Z
629,93,like,2025-12-02T00:08:02.410614Z
629,64,like,2025-12-08T12:05:19.410614Z
630,191,retweet,2025-12-09T06:58:33.410614Z
630,194,reply,2025-12-08T14:50:48.410614Z
630,168,like,2025-12-04T21:52:22.410614Z
630,117,like,2025-12-01T21:53:48.410614Z
630,20,retweet,2025-12-09T01:53:31.410614Z
631,104,reply,2025-12-04T06:54:51.410614Z
633,130,like,2025-12-07T07:50:06.410614Z
633,29,like,2025-12-08T05:17:04.410614Z
634,2,like,2025-12-03T13:15:06.410614Z
634,185,like,2025-12-06T14:30:55.410614Z
636,20,reply,2025-12-08T11:35:34.410614Z
636,47,retweet,2025-12-06T04:04:44.410614Z
636,23,like,2025-12-07T21:38:46.410614Z
637,154,reply,2025-12-06T18:38:57.410614Z
638,1,like,2025-12-05T06:29:37.410614Z
638,20,reply,2025-12-06T07:13:03.410614Z
638,45,reply,2025-12-08T04:52:50.410614Z
639,151,retweet,2025-12-05T03:47:10.410614Z
639,75,retweet,2025-12-04T23:10:49.410614Z
639,153,reply,2025-12-05T16:24:57.410614Z
640,15,retweet,2025-12-04T09:32:00.410614Z
640,16,reply,2025-12-03T08:49:18.410614Z
642,16,reply,2025-12-05T00:06:57.410614Z
643,80,like,2025-12-05T14:21:08.410614Z
643,139,like,2025-12-08T22:53:03.410614Z
643,190,retweet,2025-12-01T18:55:29.410614Z
645,35,retweet,2025-12-02T12:42:55.410614Z
646,38,reply,2025-12-07T03:49:56.410614Z
647,100,reply,2025-12-05T03:26:27.410614Z
647,40,like,2025-12-01T13:38:20.410614Z
647,77,reply,2025-12-01T19:58:22.410614Z
648,27,reply,2025-12-01T13:36:10.410614Z
648,17,retweet,2025-12-07T03:10:16.410614Z
648,82,reply,2025-12-02T03:51:13.410614Z
649,175,like,2025-12-06T16:26:57.410614Z
649,158,retweet,2025-12-03T22:08:21.410614Z
649,109,reply,2025-12-06T22:16:38.410614Z
649,156,reply,2025-12-02T09:26:04.410614Z
650,80,retweet,2025-12-03T14:43:00.410614Z
650,162,retweet,2025-12-06T07:06:14.410614Z
650,121,retweet,2025-12-05T14:08:53.410614Z
651,80,like,2025-12-03T06:19:52.410614Z
651,130,reply,2025-12-04T08:46:20.410614Z
653,93,like,2025-12-02T02:45:17.410614Z
653,199,like,2025-12-08T23:49:09.410614Z
655,48,like,2025-12-05T09:31:39.410614Z
655,152,reply,2025-12-05T16:40:21.410614Z
655,154,reply,2025-12-05T02:41:42.410614Z
656,36,like,2025-12-03T08:52:01.410614Z
656,75,retweet,2025-12-02T06:21:29.410614Z
656,6,retweet,2025-12-02T15:30:58.410614Z
657,50,reply,2025-12-02T01:21:53.410614Z
658,141,like,2025-12-03T22:04:42.410614Z
658,122,reply,2025-12-08T12:50:08.410614Z
658,94,retweet,2025-12-03T21:19:54.410614Z
659,193,like,2025-12-09T06:55:53.410614Z
659,145,retweet,2025-12-08T09:15:38.410614Z
660,92,retweet,2025-12-04T09:11:58.410614Z
660,91,retweet,2025-12-02T15:53:09.410614Z
660,86,like,2025-12-02T12:21:53.410614Z
660,20,retweet,2025-12-06T15:46:37.410614Z
661,66,like,2025-12-06T09:40:30.410614Z
662,10,like,2025-12-07T06:43:12.410614Z
662,56,reply,2025-12-03T23:58:28.410614Z
664,9,reply,2025-12-02T11:28:20.410614Z
664,53,retweet,2025-12-07T14:33:28.410614Z
664,58,retweet,2025-12-06T21:16:18.410614Z
665,142,retweet,2025-12-07T04:23:35.410614Z
665,95,reply,2025-12-04T23:33:16.410614Z
665,130,like,2025-12-04T02:15:14.410614Z
666,171,retweet,2025-12-06T05:00:11.410614Z
666,131,like,2025-12-08T21:37:33.410614Z
666,197,like,2025-12-06T04:26:44.410614Z
667,151,retweet,2025-12-02T09:45:11.410614Z
667,77,reply,2025-12-05T15:05:40.410614Z
668,46,retweet,2025-12-02T23:48:50.410614Z
668,85,retweet,2025-12-02T13:49:17.410614Z
668,52,like,2025-12-01T18:15:00.410614Z
669,157,like,2025-12-09T11:19:28.410614Z
669,27,retweet,2025-12-09T00:41:04.410614Z
669,0,retweet,2025-12-02T15:02:54.410614Z
670,189,like,2025-12-04T20:31:57.410614Z
670,95,reply,2025-12-09T00:54:08.410614Z
672,174,like,2025-12-02T05:22:35.410614Z
673,142,reply,2025-12-02T09:25:43.410614Z
673,69,reply,2025-12-07T03:53:15.410614Z
673,5,like,2025-12-02T21:59:28.410614Z
674,147,like,2025-12-08T01:30:29.410614Z
675,48,like,2025-12-02T11:39:42.410614Z
676,179,retweet,2025-12-06T10:00:39.410614Z
677,95,reply,2025-12-07T00:03:21.410614Z
677,168,reply,2025-12-03T20:54:51.410614Z
677,185,like,2025-12-02T22:11:04.410614Z
677,141,retweet,2025-12-04T01:05:06.410614Z
678,110,like,2025-12-05T06:43:17.410614Z
680,153,reply,2025-12-06T14:50:42.410614Z
680,87,like,2025-12-05T21:18:07.410614Z
681,26,retweet,2025-12-07T03:28:33.410614Z
681,147,reply,2025-12-03T17:55:20.410614Z
681,1,like,2025-12-03T22:08:25.410614Z
682,191,like,2025-12-05T12:24:50.410614Z
682,104,reply,2025-12-02T06:03:49.410614Z
682,176,reply,2025-12-06T11:42:39.410614Z
682,192,reply,2025-12-07T17:42:10.410614Z
683,53,like,2025-12-06T10:52:37.410614Z
683,138,like,2025-12-09T00:57:48.410614Z
683,163,like,2025-12-06T04:58:16.410614Z
684,91,like,2025-12-04T23:14:18.410614Z
684,169,retweet,2025-12-04T04:08:36.410614Z
684,103,retweet,2025-12-02T13:11:10.410614Z
685,8,retweet,2025-12-03T22:56:06.410614Z
686,25,reply,2025-12-03T17:52:52.410614Z
686,108,like,2025-12-03T10:19:29.410614Z
686,176,retweet,2025-12-07T18:26:35.410614Z
687,24,retweet,2025-12-04T02:56:40.410614Z
687,116,reply,2025-12-02T10:28:56.410614Z
688,24,like,2025-12-08T17:17:56.410614Z
688,2,retweet,2025-12-07T17:27:10.410614Z
688,175,like,2025-12-02T01:43:47.410614Z
689,149,like,2025-12-02T05:24:02.410614Z
690,28,reply,2025-12-07T08:56:08.410614Z
691,45,retweet,2025-12-09T00:43:37.410614Z
691,197,like,2025-12-05T23:21:04.410614Z
693,154,retweet,2025-12-01T22:22:57.410614Z
693,144,reply,2025-12-03T10:59:06.410614Z
693,6,reply,2025-12-03T12:37:09.410614Z
694,17,reply,2025-12-03T18:27:07.410614Z
694,16,retweet,2025-12-06T06:43:32.410614Z
694,22,like,2025-12-09T05:50:04.410614Z
694,67,like,2025-12-07T04:34:40.410614Z
695,168,like,2025-12-03T07:30:53.410614Z
696,2,reply,2025-12-09T07:37:39.410614Z
696,95,reply,2025-12-04T14:24:45.410614Z
696,15,reply,2025-12-09T00:41:18.410614Z
697,48,reply,2025-12-01T18:19:09.410614Z
698,18,like,2025-12-06T17:10:08.410614Z
699,42,reply,2025-12-02T12:57:16.410614Z
699,63,retweet,2025-12-06T02:10:35.410614Z
700,49,reply,2025-12-03T21:30:18.410614Z
701,130,reply,2025-12-07T02:56:45.410614Z
701,104,reply,2025-12-04T17:37:57.410614Z
701,165,like,2025-12-02T13:53:38.410614Z
702,164,retweet,2025-12-04T18:49:14.410614Z
702,10,reply,2025-12-04T00:40:58.410614Z
702,94,reply,2025-12-04T00:30:49.410614Z
702,71,retweet,2025-12-01T21:40:31.410614Z
704,87,reply,2025-12-08T02:34:21.410614Z
704,136,reply,2025-12-05T01:51:24.410614Z
704,132,retweet,2025-12-06T00:20:05.410614Z
705,49,reply,2025-12-03T01:35:31.410614Z
705,85,retweet,2025-12-02T11:44:06.410614Z
706,48,reply,2025-12-03T15:58:15.410614Z
707,185,reply,2025-12-04T05:04:01.410614Z
707,74,reply,2025-12-01T22:04:46.410614Z
707,163,like,2025-12-02T18:05:54.410614Z
707,63,reply,2025-12-04T15:02:44.410614Z
707,52,retweet,2025-12-04T06:24:16.410614Z
708,100,like,2025-12-06T02:27:19.410614Z
708,0,retweet,2025-12-01T15:41:03.410614Z
709,109,retweet,2025-12-07T18:23:19.410614Z
709,160,retweet,2025-12-03T00:19:53.410614Z
710,17,reply,2025-12-05T07:05:36.410614Z
710,71,like,2025-12-03T04:16:22.410614Z
710,27,like,2025-12-09T11:22:26.410614Z
711,56,reply,2025-12-04T15:36:45.410614Z
711,158,retweet,2025-12-06T06:12:33.410614Z
712,98,reply,2025-12-09T05:53:34.410614Z
712,52,like,2025-12-04T18:01:43.410614Z
713,44,like,2025-12-09T03:02:21.410614Z
713,56,reply,2025-12-04T19:53:16.410614Z
713,71,reply,2025-12-02T19:29:18.410614Z
714,189,retweet,2025-12-08T16:01:33.410614Z
714,98,retweet,2025-12-05T17:50:13.410614Z
714,157,retweet,2025-12-04T00:00:22.410614Z
715,36,reply,2025-12-03T05:36:07.410614Z
715,180,retweet,2025-12-06T03:47:53.410614Z
715,19,retweet,2025-12-03T20:59:00.410614Z
715,153,retweet,2025-12-06T01:08:58.410614Z
715,178,like,2025-12-02T13:52:17.410614Z
717,5,retweet,2025-12-01T20:17:25.410614Z
717,125,like,2025-12-03T02:27:04.410614Z
718,56,reply,2025-12-06T10:24:40.410614Z
719,23,reply,2025-12-09T02:36:58.410614Z
719,157,like,2025-12-04T19:14:09.410614Z
720,104,like,2025-12-06T08:22:23.410614Z
720,79,reply,2025-12-08T14:53:04.410614Z
720,42,reply,2025-12-07T01:14:17.410614Z
720,133,reply,2025-12-01T20:19:19.410614Z
721,17,like,2025-12-05T05:13:31.410614Z
721,197,reply,2025-12-07T18:53:32.410614Z
722,2,reply,2025-12-08T17:29:42.410614Z
722,83,reply,2025-12-08T21:23:41.410614Z
722,43,like,2025-12-07T09:58:21.410614Z
722,196,retweet,2025-12-07T06:54:58.410614Z
722,69,like,2025-12-03T14:50:20.410614Z
724,73,retweet,2025-12-02T15:41:47.410614Z
724,117,reply,2025-12-02T16:36:58.410614Z
724,135,retweet,2025-12-03T13:41:11.410614Z
726,76,retweet,2025-12-02T22:02:42.410614Z
726,29,retweet,2025-12-04T10:51:48.410614Z
726,154,retweet,2025-12-02T04:29:53.410614Z
727,151,reply,2025-12-06T12:06:02.410614Z
727,194,retweet,2025-12-03T02:49:51.410614Z
728,182,like,2025-12-02T06:59:04.410614Z
728,119,retweet,2025-12-09T02:47:57.410614Z
728,95,like,2025-12-08T00:58:36.410614Z
730,122,like,2025-12-04T17:17:01.410614Z
730,17,like,2025-12-09T08:02:40.410614Z
730,90,like,2025-12-05T09:33:08.410614Z
730,84,like,2025-12-05T12:46:14.410614Z
731,159,like,2025-12-07T19:46:16.410614Z
731,83,retweet,2025-12-02T17:01:10.410614Z
731,72,like,2025-12-08T06:09:00.410614Z
731,94,retweet,2025-12-03T19:43:04.410614Z
732,157,retweet,2025-12-03T03:42:51.410614Z
732,98,like,2025-12-09T00:42:14.410614Z
733,38,retweet,2025-12-06T11:42:43.410614Z
733,109,like,2025-12-07T10:22:07.410614Z
733,140,retweet,2025-12-02T09:19:35.410614Z
733,145,like,2025-12-02T05:42:11.410614Z
734,157,retweet,2025-12-04T14:43:23.410614Z
734,186,reply,2025-12-03T12:44:22.410614Z
734,95,reply,2025-12-03T16:33:21.410614Z
735,152,like,2025-12-08T19:56:09.410614Z
735,199,retweet,2025-12-04T23:47:06.410614Z
735,62,reply,2025-12-04T17:34:09.410614Z
736,65,like,2025-12-06T03:45:39.410614Z
736,27,like,2025-12-02T06:09:10.410614Z
737,145,like,2025-12-06T05:49:05.410614Z
737,84,reply,2025-12-02T09:19:05.410614Z
737,76,retweet,2025-12-08T19:52:19.410614Z
740,42,reply,2025-12-03T08:42:54.410614Z
740,86,like,2025-12-08T08:44:09.410614Z
740,40,reply,2025-12-09T06:16:11.410614Z
740,153,reply,2025-12-02T17:47:45.410614Z
740,83,like,2025-12-07T09:51:46.410614Z
741,175,reply,2025-12-08T10:15:38.410614Z
741,179,like,2025-12-04T23:42:45.410614Z
741,91,like,2025-12-08T14:30:40.410614Z
742,100,retweet,2025-12-04T13:19:31.410614Z
742,125,reply,2025-12-07T13:25:25.410614Z
742,27,retweet,2025-12-07T09:22:05.410614Z
743,127,reply,2025-12-05T10:33:59.410614Z
743,155,retweet,2025-12-04T05:48:18.410614Z
743,57,reply,2025-12-01T19:15:26.410614Z
744,60,like,2025-12-05T18:56:16.410614Z
744,79,like,2025-12-07T10:23:34.410614Z
744,170,like,2025-12-08T14:20:09.410614Z
744,83,like,2025-12-07T07:48:44.410614Z
745,81,reply,2025-12-01T19:52:57.410614Z
745,148,retweet,2025-12-07T12:16:26.410614Z
745,61,reply,2025-12-05T04:05:42.410614Z
746,12,retweet,2025-12-06T17:36:54.410614Z
746,8,retweet,2025-12-02T23:57:05.410614Z
746,64,retweet,2025-12-06T23:49:49.410614Z
748,23,like,2025-12-09T06:37:23.410614Z
748,124,like,2025-12-02T01:36:58.410614Z
748,85,like,2025-12-06T20:31:06.410614Z
749,86,reply,2025-12-06T04:02:53.410614Z
749,0,like,2025-12-03T11:45:05.410614Z
749,26,reply,2025-12-04T16:24:15.410614Z
749,123,retweet,2025-12-05T19:53:49.410614Z
750,74,reply,2025-12-02T10:06:43.410614Z
751,106,reply,2025-12-06T00:15:26.410614Z
751,118,reply,2025-12-05T19:22:31.410614Z
753,115,like,2025-12-03T09:59:37.410614Z
753,61,like,2025-12-04T16:14:40.410614Z
753,101,reply,2025-12-03T11:08:15.410614Z
755,73,like,2025-12-05T21:34:07.410614Z
755,199,reply,2025-12-04T05:16:47.410614Z
756,122,like,2025-12-05T05:34:43.410614Z
756,5,reply,2025-12-05T02:22:20.410614Z
756,25,retweet,2025-12-06T20:12:22.410614Z
757,138,reply,2025-12-08T08:57:26.410614Z
757,177,like,2025-12-08T11:36:41.410614Z
757,140,like,2025-12-08T01:54:01.410614Z
758,199,reply,2025-12-07T18:12:40.410614Z
758,136,reply,2025-12-05T08:42:03.410614Z
758,119,retweet,2025-12-07T22:52:18.410614Z
759,158,like,2025-12-06T23:16:38.410614Z
759,196,like,2025-12-05T18:18:15.410614Z
759,22,reply,2025-12-04T10:38:53.410614Z
759,16,retweet,2025-12-02T19:59:22.410614Z
760,163,reply,2025-12-08T03:28:37.410614Z
760,123,reply,2025-12-01T15:26:10.410614Z
760,198,retweet,2025-12-03T00:00:04.410614Z
760,150,reply,2025-12-04T04:28:59.410614Z
761,170,retweet,2025-12-03T11:27:43.410614Z
761,95,retweet,2025-12-02T08:37:47.410614Z
761,166,like,2025-12-07T14:04:56.410614Z
763,163,retweet,2025-12-06T00:22:15.410614Z
764,170,retweet,2025-12-07T01:30:50.410614Z
764,35,retweet,2025-12-03T09:01:26.410614Z
764,178,reply,2025-12-04T08:59:52.410614Z
764,66,retweet,2025-12-05T00:48:59.410614Z
765,35,reply,2025-12-07T22:32:00.410614Z
765,134,like,2025-12-08T02:06:48.410614Z
765,154,retweet,2025-12-04T07:13:40.410614Z
766,194,reply,2025-12-07T15:44:47.410614Z
